@relation yeast-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A9-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.011522,0.01685,-0.000265,-0.029647,0.011111,-0.016563,0.007253,-0.032422,MIT
0.017981,0.006103,-0.010796,-0.021496,0.000518,-0.016575,0.021183,-0.013553,MIT
0.050918,-0.017253,0.011031,-0.020324,-0.01938,-0.036606,0.027378,-0.029272,NUC
0.049614,0.00086,0.028169,-0.026447,-0.002579,0.0182,-0.027847,-0.040563,ME3
0.018253,-0.010477,0.010393,-0.009057,0.001354,0.02031,0.006832,-0.009979,CYT
0.024149,-0.005077,0.002234,-0.009422,-0.003349,0.019831,0.00608,-0.001603,CYT
0.005711,0.020019,0.007254,-0.018033,0.011493,0.018955,-0.000218,-0.0114,CYT
0.019266,0.033889,-0.01703,-0.022718,-0.001447,-0.004031,0.011974,0.004542,MIT
0.004038,0.014586,0.013535,-0.015358,0.004005,-0.013272,0.031369,-0.01291,MIT
-0.013068,0.032632,0.009559,-0.008784,0.016444,0.038554,0.005406,0.009543,MIT
0.008711,0.027147,-0.010668,-0.015917,0.007338,0.028299,-0.002177,0.00848,MIT
0.002675,-0.022677,0.014179,0.004124,0.002354,0.02982,0.027157,0.005709,MIT
0.010991,0.011647,0.02611,-0.022666,0.015335,0.018563,-0.012413,-0.035657,MIT
0.052398,-0.011487,-0.002037,-0.005496,-0.025337,0.01084,0.014548,0.012882,NUC
-0.005617,-0.018801,0.027618,-0.002347,0.020057,0.056751,-0.008403,-0.016452,NUC
-0.001209,-0.013664,0.058906,0.015901,-0.00209,0.042577,0.034977,0.009443,NUC
0.017595,-0.040706,0.020953,-0.00246,-0.004041,-0.008174,0.030831,-0.024302,NUC
0.00629,0.014413,-0.013114,-0.010343,0.005547,0.026017,0.005064,0.011302,NUC
0.016793,0.00012,-0.000592,-0.005859,-0.005404,0.008517,0.02064,0.006718,NUC
0.019359,-0.010635,-0.010001,-0.008542,0.000718,0.029951,0.003703,0.00412,NUC
0.024125,-0.015796,0.012297,-0.007571,0.000987,0.036772,-0.005194,-0.008888,NUC
0.015331,0.010303,0.006846,-0.0126,0.003331,0.024457,0.002475,-0.002617,NUC
0.02028,-0.014499,0.030975,0.008657,-0.01306,0.019307,0.023539,0.007211,NUC
0.033501,-0.004442,-0.009753,-0.005112,-0.012154,0.024171,0.002951,0.01397,NUC
0.026221,-0.000831,-0.013187,-0.018049,-0.001183,0.007587,0.00417,-0.007072,NUC
0.012663,0.014994,-0.014264,-0.014703,0.007183,0.035181,-0.00764,0.006877,NUC
0.020163,-0.025167,-0.00912,-0.004383,-0.005874,0.007864,0.025925,0.00281,NUC
0.015719,-0.012391,0.00981,-0.011038,0.000855,0.002096,0.01969,-0.015367,NUC
0.000121,0.020322,0.020918,-0.008754,0.013552,0.048595,-0.008075,-0.000565,NUC
0.013731,-0.001908,-0.023328,-0.011116,0.000329,0.011194,0.015417,0.008474,NUC
-0.005908,0.022361,0.003195,-0.013717,0.005564,-0.017959,0.040845,-0.002296,NUC
0.011367,0.008253,0.004422,-0.010662,0.001075,0.003461,0.01138,-0.006089,NUC
0.026672,0.009481,-0.010151,-0.011968,-0.007791,0.009301,0.009989,0.008114,NUC
0.020007,0.0201,-0.017243,-0.016862,-0.000284,0.011327,-0.002464,0.0038,NUC
-0.004693,0.007644,0.019105,-0.022403,0.015548,-0.023095,0.025498,-0.038488,CYT
0.037607,0.013412,-0.028015,-0.016723,-0.010399,0.01869,-0.000895,0.016453,CYT
0.00933,0.015804,0.000432,-0.010737,0.00532,0.02842,0.000369,0.004345,NUC
-0.002111,0.002323,0.018126,-0.005602,0.015755,0.052839,-0.007289,-0.003738,CYT
-0.006903,-0.004132,-0.003671,-0.012689,0.024529,0.050219,-0.016426,-0.011953,CYT
-0.000925,0.00427,0.00998,-0.013829,0.010414,0.000153,0.020596,-0.016375,NUC
0.029424,-0.013524,0.018748,-0.02555,-0.004067,-0.046924,0.032107,-0.047651,MIT
-0.021096,-0.007311,0.040091,0.006835,0.018857,0.052788,0.013589,-0.002081,NUC
0.024504,-0.008189,-0.048046,-0.024044,0.006998,0.018859,-0.013385,-0.004814,NUC
0.007803,-0.009865,0.027416,0.001106,0.001523,0.03297,0.01819,0.000921,NUC
0.014515,-0.030221,-0.010697,-0.006024,0.006622,0.038087,-0.001579,-0.004137,NUC
0.008926,0.011489,-0.002259,-0.011936,0.008757,0.034954,-0.00769,0.000541,NUC
0.062685,0.024662,-0.016027,-0.025058,-0.01787,0.022675,-0.024375,0.005613,ME3
0.027927,-0.00447,-0.021429,-0.009944,-0.011319,-0.00258,0.021393,0.009964,NUC
0.015756,-0.016671,-0.010282,-0.00667,-0.002606,0.009015,0.025027,0.003664,NUC
0.004089,-0.001966,0.007937,0.000358,0.00413,0.04309,0.0116,0.014064,NUC
-0.006809,0.017718,0.001875,-0.010278,0.013104,0.025176,0.011682,0.003423,NUC
0.012053,0.00792,0.003748,-0.007698,0.000753,0.022397,0.011118,0.00584,NUC
0.040305,0.005939,-0.032756,-0.018682,-0.013492,-0.000327,0.01061,0.011173,NUC
-0.008937,0.004136,0.008885,-0.007569,0.014394,0.024262,0.015653,-0.003544,NUC
0.075873,0.008778,-0.021321,-0.030272,-0.021966,0.00671,-0.025645,-0.009052,NUC
-0.010502,-0.028937,0.040748,0.006062,0.008601,0.016923,0.039638,-0.013361,NUC
0.00881,-0.033004,0.006443,-0.016177,0.019901,0.030488,-0.016613,-0.039732,CYT
-0.00571,0.013174,0.035294,-0.015257,0.016557,0.009004,0.012174,-0.028676,CYT
0.042159,-0.005495,0.018476,-0.008777,-0.017252,0.000713,0.012497,-0.007669,NUC
-0.032296,-0.009466,0.010676,-0.005878,0.024878,0.004212,0.038344,-0.015761,MIT
0.01959,-0.014602,0.00751,-0.010014,0.001685,0.020442,0.006866,-0.011304,MIT
0.02026,0.008987,-0.003099,-0.026569,0.000473,-0.032233,0.024137,-0.026442,MIT
0.006557,-0.001371,-0.012624,-0.009673,0.004955,0.017342,0.016029,0.005169,NUC
0.031779,0.041559,0.01146,-0.012437,-0.013926,0.015421,0.010954,0.018758,CYT
0.044965,-0.019902,0.022127,-0.033149,0.002907,-0.012441,-0.015632,-0.065468,NUC
0.037036,-0.005244,-0.034967,-0.016925,-0.008001,0.01476,0.000493,0.008484,NUC
0.012711,-0.017361,0.001075,-0.012898,0.006614,0.010703,0.010105,-0.018039,NUC
-0.029623,-0.046421,-0.006798,-0.000416,0.028264,0.024799,0.024686,-0.017262,NUC
-0.011567,-0.034109,-0.02807,0.001461,0.016049,0.042835,0.013077,0.011404,NUC
0.004523,-0.024204,-0.010219,-0.002641,0.004495,0.021589,0.023057,0.004547,CYT
0.003166,-0.021102,-0.005128,-0.002277,0.004623,0.020916,0.024486,0.003945,CYT
0.005271,0.017169,-0.008456,-0.010317,0.007609,0.035289,0.000855,0.011863,CYT
0.005593,-0.015501,-0.021988,-0.012016,0.009498,0.018653,0.012742,-0.001926,CYT
0.005593,-0.015501,-0.021988,-0.012016,0.009498,0.018653,0.012742,-0.001926,CYT
-0.021793,-0.020141,0.022641,-0.007653,0.026965,0.022621,0.015216,-0.029754,CYT
-0.021793,-0.020141,0.022641,-0.007653,0.026965,0.022621,0.015216,-0.029754,CYT
0.00192,-0.055477,0.005418,-0.005505,0.014577,0.019599,0.016096,-0.029377,CYT
0.00192,-0.055477,0.005418,-0.005505,0.014577,0.019599,0.016096,-0.029377,CYT
-0.005838,-0.007552,0.015136,-0.001703,0.01185,0.03547,0.014634,-0.000656,CYT
-0.004812,0.035052,0.034994,-0.010021,0.016967,0.052138,-0.012062,-0.003745,NUC
0.021932,-0.019359,-0.004382,-0.006781,-0.004888,0.010146,0.019941,-0.000753,NUC
0.003497,0.01142,0.009334,-0.007612,0.008811,0.036121,0.000521,0.002264,NUC
0.019571,0.001116,0.053354,-0.012106,0.003502,0.017076,0.00187,-0.033076,NUC
-0.015745,0.020431,0.003589,-0.009022,0.015378,0.018127,0.02188,0.00428,NUC
-0.008003,0.0374,0.010302,-0.003695,0.001944,0.013034,0.03641,0.024468,NUC
0.043711,-0.005584,-0.007438,-0.011519,-0.01522,0.014063,0.005369,0.005149,NUC
0.007519,0.016855,-0.012372,-0.013602,0.007625,0.028856,0.000834,0.00786,NUC
0.007848,-0.019696,-0.013407,-0.011298,0.002376,-0.015774,0.030819,-0.012554,NUC
0.006467,-0.02211,0.022377,0.005516,0.001597,0.040578,0.019256,0.005475,NUC
0.027672,-0.014857,0.013347,0.003995,-0.01548,0.023728,0.028601,0.01775,NUC
0.00047,0.012507,0.01039,-0.009478,0.007429,0.016553,0.017789,-0.000759,NUC
0.01315,-0.002125,-0.013454,-0.01093,0.002321,0.017738,0.01209,0.004341,NUC
0.035167,-0.03726,-0.021927,-0.014424,-0.004204,0.008954,0.00534,-0.013447,NUC
-0.011384,-0.00991,-0.039246,-0.00972,0.018351,0.029544,0.010199,0.009862,NUC
0.026213,0.001694,-0.00573,-0.020637,-0.001725,-0.007812,0.009015,-0.016831,NUC
0.011193,0.002029,-0.065781,-0.008038,-0.003369,0.018139,0.022925,0.04219,NUC
-0.018892,0.07256,0.043708,-0.004015,0.002055,-0.001732,0.048946,0.021741,NUC
0.026953,-0.004192,-0.00495,-0.005618,-0.008071,0.027286,0.010474,0.013633,NUC
0.018242,0.005467,0.016993,-0.005317,-0.007991,0.006435,0.029584,0.005268,NUC
0.023839,0.018388,-0.009067,-0.008922,-0.012078,0.003858,0.024931,0.020181,NUC
0.039555,-0.007844,0.002724,-0.003926,-0.018493,0.015282,0.017186,0.012677,NUC
0.026158,0.013017,0.045373,0.000403,-0.015762,0.014334,0.029499,0.007799,NUC
0.023547,-0.034165,0.016349,-0.00888,-0.004338,-0.011551,0.026588,-0.027427,CYT
-0.032156,-0.063657,-0.023378,0.00978,0.030375,0.063583,0.013,0.003993,CYT
-0.032156,-0.063657,-0.023378,0.00978,0.030375,0.063583,0.013,0.003993,CYT
-0.002307,-0.043655,0.002463,-0.010843,0.024412,0.03975,-0.007326,-0.032594,CYT
-0.002307,-0.043655,0.002463,-0.010843,0.024412,0.03975,-0.007326,-0.032594,CYT
0.017342,0.024939,0.023067,-0.012063,0.002989,0.035555,-0.008453,-0.002443,CYT
0.017342,0.024939,0.023067,-0.012063,0.002989,0.035555,-0.008453,-0.002443,CYT
-0.013614,-0.000793,-0.009657,-0.007843,0.022389,0.046642,-0.003628,0.001202,CYT
-0.007494,0.023459,0.019519,-0.008363,0.01314,0.029365,0.008507,-0.00039,CYT
-0.007494,0.023459,0.019519,-0.008363,0.01314,0.029365,0.008507,-0.00039,CYT
0.026468,0.009474,-0.018495,-0.015145,-0.003392,0.022408,0.002592,0.010412,CYT
0.033856,-0.011487,-0.036612,-0.013572,-0.006314,0.024583,0.000072,0.012767,CYT
-0.014101,-0.052741,-0.043984,-0.008311,0.01883,-0.001623,0.033668,-0.011801,CYT
-0.049995,-0.02603,0.024155,-0.005151,0.045504,0.035669,0.015017,-0.035852,CYT
-0.049995,-0.02603,0.024155,-0.005151,0.045504,0.035669,0.015017,-0.035852,CYT
-0.018933,0.00378,0.011283,-0.007029,0.010368,-0.017309,0.056655,-0.005232,CYT
-0.005408,-0.000574,0.014361,-0.010893,0.016585,0.025877,0.009233,-0.014176,CYT
0.019155,-0.007118,-0.017899,-0.025166,0.016326,0.032932,-0.029173,-0.025202,CYT
0.019155,-0.007118,-0.017899,-0.025166,0.016326,0.032932,-0.029173,-0.025202,CYT
-0.018741,-0.014401,0.005786,0.009715,0.011604,0.045535,0.029806,0.021311,CYT
-0.019297,-0.021302,0.002479,0.009995,0.013411,0.048938,0.026983,0.01944,CYT
0.006163,0.009084,0.029217,-0.012296,0.009253,0.019808,0.006472,-0.01797,CYT
0.022922,-0.011177,-0.002224,-0.00812,-0.004101,0.019041,0.015366,0.002824,CYT
-0.001294,-0.019099,-0.022044,-0.005794,0.008052,0.015694,0.024883,0.005897,CYT
-0.001294,-0.019099,-0.022044,-0.005794,0.008052,0.015694,0.024883,0.005897,CYT
-0.015349,-0.072646,-0.031566,0.000241,0.019859,0.018777,0.032112,-0.011338,CYT
-0.015349,-0.072646,-0.031566,0.000241,0.019859,0.018777,0.032112,-0.011338,CYT
-0.07799,-0.114806,-0.034413,0.00083,0.057029,-0.01124,0.069594,-0.049579,CYT
-0.120813,-0.135796,-0.082451,0.014283,0.072612,-0.002255,0.0968,-0.018369,CYT
-0.120813,-0.135796,-0.082451,0.014283,0.072612,-0.002255,0.0968,-0.018369,CYT
0.005636,-0.012781,0.044276,-0.013621,0.011457,0.001468,0.015575,-0.042745,CYT
0.00814,-0.004007,0.048703,-0.011868,0.008323,0.007138,0.014299,-0.035446,CYT
-0.009343,-0.013328,0.005917,-0.016112,0.018406,-0.007709,0.024863,-0.030957,CYT
0.015794,-0.009888,0.000803,-0.000857,-0.00612,0.017115,0.023791,0.011446,CYT
0.001421,-0.009251,-0.006801,-0.004146,0.009458,0.039186,0.007319,0.007528,CYT
0.033665,0.027303,0.002986,-0.013981,-0.008802,0.028243,-0.004239,0.0121,CYT
0.007052,0.08788,0.030459,-0.020541,-0.000666,0.002956,0.014725,0.011605,CYT
-0.006442,0.099095,0.049666,-0.017637,0.002103,-0.005829,0.029807,0.009974,CYT
0.011078,0.097583,0.049817,-0.024399,-0.000161,0.001326,0.007487,-0.000657,CYT
-0.006046,0.113282,-0.008949,-0.031918,0.011164,0.002776,0.002471,0.021073,CYT
0.027123,0.01918,0.006153,-0.018508,-0.009085,-0.017496,0.024949,-0.006727,MIT
0.02289,0.008637,-0.036568,-0.019859,-0.000624,0.007997,0.005143,0.007476,NUC
0.013454,0.025352,-0.012255,-0.01729,0.005227,0.023396,-0.00427,0.005316,NUC
0.025834,-0.000051,-0.01211,-0.028573,0.001249,-0.026558,0.014189,-0.029567,MIT
0.023175,-0.045657,0.027317,-0.004022,0.004799,0.037412,-0.006659,-0.029486,CYT
-0.013535,-0.00959,-0.000019,-0.003083,0.016872,0.034074,0.01575,0.001536,CYT
-0.013535,-0.00959,-0.000019,-0.003083,0.016872,0.034074,0.01575,0.001536,CYT
0.025401,-0.039783,-0.026165,-0.005635,-0.002156,0.028851,0.007731,0.003997,CYT
0.025401,-0.039783,-0.026165,-0.005635,-0.002156,0.028851,0.007731,0.003997,CYT
0.008699,-0.002165,0.018227,-0.010878,0.004151,0.004121,0.020591,-0.01531,CYT
0.008228,-0.010182,0.014918,-0.004509,0.004201,0.025106,0.014454,-0.004584,CYT
0.008228,-0.010182,0.014918,-0.004509,0.004201,0.025106,0.014454,-0.004584,CYT
-0.001543,0.010209,-0.023079,-0.002323,0.003359,0.03158,0.02172,0.031655,CYT
-0.000527,0.016795,-0.019619,-0.01763,0.005744,-0.015876,0.033711,0.001155,CYT
-0.000527,0.016795,-0.019619,-0.01763,0.005744,-0.015876,0.033711,0.001155,CYT
0.021781,-0.003191,-0.060995,-0.0154,-0.000093,0.023978,0.000144,0.023013,CYT
0.021503,-0.006641,-0.062648,-0.01526,0.00081,0.025679,-0.001267,0.022078,CYT
0.023149,0.007588,-0.010732,-0.020858,-0.006116,-0.026474,0.033064,-0.00833,CYT
0.023149,0.007588,-0.010732,-0.020858,-0.006116,-0.026474,0.033064,-0.00833,CYT
0.000573,0.003477,-0.013456,-0.007723,0.009889,0.034338,0.00538,0.010246,CYT
0.001691,0.009139,0.011936,-0.011642,0.01173,0.028394,0.005807,-0.006514,CYT
-0.012303,-0.038862,-0.035707,-0.006259,0.024357,0.046981,0.001141,-0.001019,CYT
-0.008347,0.039109,-0.010239,-0.004498,-0.002969,-0.011204,0.04817,0.030569,CYT
-0.008755,0.014315,-0.023002,-0.01692,0.01414,0.001112,0.02181,0.000603,CYT
-0.008755,0.014315,-0.023002,-0.01692,0.01414,0.001112,0.02181,0.000603,CYT
-0.013443,-0.036389,0.003429,0.000048,0.010492,-0.004695,0.046424,-0.012157,CYT
-0.013443,-0.036389,0.003429,0.000048,0.010492,-0.004695,0.046424,-0.012157,CYT
0.005464,0.004649,-0.007804,-0.0113,0.013439,0.04406,-0.016407,-0.001318,NUC
0.013307,-0.037086,0.003514,-0.006636,0.006256,0.022179,0.010507,-0.017174,NUC
0.013226,0.010687,-0.004037,-0.001363,-0.004263,0.03541,0.014257,0.026595,NUC
-0.004787,-0.008961,0.009635,-0.00306,0.010713,0.027267,0.017828,-0.001693,CYT
0.018534,-0.036791,0.002476,-0.009691,0.001256,0.001687,0.021355,-0.021486,CYT
0.037833,-0.005247,0.02188,-0.014243,0.001296,0.052645,-0.032082,-0.017763,ME3
0.010093,-0.011814,0.022476,-0.009367,0.007232,0.019139,0.00854,-0.020073,CYT
0.009749,-0.018005,0.033519,0.004174,-0.006337,0.004198,0.039241,-0.003946,CYT
0.017048,0.033227,-0.040363,-0.039739,0.021808,0.027024,-0.04431,-0.020038,ME1
0.005683,0.009658,0.00024,-0.011652,0.0121,0.042793,-0.009067,0.000015,CYT
0.019169,0.011138,0.014323,-0.010172,-0.002154,0.011958,0.003912,-0.00628,CYT
0.077068,0.025371,-0.109888,-0.053373,-0.017658,-0.030449,-0.028076,0.001601,MIT
0.006485,0.008269,0.029383,-0.005778,0.007261,0.038826,0.002455,-0.004431,CYT
0.071271,-0.004061,0.025344,-0.019114,-0.022882,0.014752,-0.015295,-0.019973,ME3
0.017949,0.011994,0.00236,-0.027259,0.003834,-0.025818,0.017655,-0.029862,MIT
0.014534,0.027461,0.005551,-0.009564,-0.00428,0.014971,0.018718,0.014861,NUC
0.010365,0.004656,-0.029169,-0.034175,0.013751,-0.027961,0.009731,-0.033524,MIT
-0.008006,-0.014409,-0.014169,-0.022866,0.019607,-0.022353,0.025999,-0.034407,MIT
0.033588,0.003474,-0.015187,-0.038706,0.003996,-0.032965,-0.000265,-0.045339,MIT
0.02467,0.011994,-0.013171,-0.030238,-0.000548,-0.035212,0.020214,-0.025572,MIT
0.021063,0.01962,0.026299,-0.007173,-0.006713,0.019811,0.015055,0.005357,CYT
0.011034,0.020707,0.020165,-0.012833,0.006733,0.028437,-0.004867,-0.007764,CYT
-0.009666,0.037476,0.014358,-0.023667,0.030135,0.047391,-0.030818,-0.021397,ME1
0.030446,0.025587,0.022804,-0.018393,-0.003477,0.017304,-0.004739,-0.010587,ME2
0.003583,-0.011014,0.017551,0.001396,0.007428,0.051002,0.004908,0.005216,CYT
0.0257,0.013566,0.017658,-0.003049,-0.01246,0.022267,0.019982,0.01679,CYT
0.014543,0.025461,0.002751,-0.012634,0.002836,0.032264,-0.002652,0.008179,CYT
0.005214,0.022418,0.011548,-0.004664,-0.000974,0.01974,0.024469,0.016325,CYT
0.032347,0.006735,-0.004013,-0.008456,-0.014198,0.010053,0.018977,0.014616,CYT
0.02485,0.016213,0.008016,-0.016954,0.003414,0.036067,-0.016784,-0.006404,CYT
0.090514,-0.096953,0.086657,-0.124186,0.132099,-0.031256,-0.059146,0.1331,ME2
0.037092,0.032835,-0.043619,-0.024723,-0.009603,0.005489,-0.002236,0.019004,CYT
0.05332,-0.006184,0.034911,-0.023165,-0.004652,0.025557,-0.030062,-0.040531,ME2
0.0398,-0.001825,-0.000756,-0.009638,-0.010079,0.03642,-0.007368,0.007653,CYT
0.017708,0.012646,-0.006104,-0.015311,-0.002359,-0.000216,0.019409,0.001001,CYT
0.003598,0.027375,0.00673,-0.008448,0.004574,0.027651,0.009451,0.012199,CYT
0.059537,0.005383,0.030059,-0.026268,-0.011984,0.006901,-0.019297,-0.035671,ME3
0.016439,-0.002101,0.026161,-0.005602,-0.000871,0.023407,0.013121,-0.005668,CYT
0.057071,0.0093,-0.023377,-0.035495,-0.00425,0.014054,-0.037042,-0.023639,ME3
0.047071,-0.004668,0.042053,-0.017311,-0.005508,0.028077,-0.021797,-0.033486,ME3
0.042958,0.025122,0.00718,-0.026816,0.001125,0.038974,-0.041448,-0.017353,ME3
0.01395,0.018948,0.018404,-0.003404,-0.007422,0.015368,0.027929,0.01554,CYT
0.072246,0.010501,-0.040399,-0.028528,-0.020362,0.019014,-0.029098,0.006065,ME2
0.041159,-0.005063,0.013124,-0.007578,-0.014288,0.022229,0.004253,0.001449,ME2
-0.003563,0.022394,-0.002607,-0.011801,0.012928,0.031531,0.003781,0.006424,CYT
0.020873,0.017508,0.004862,-0.013826,-0.003204,0.008779,0.00922,-0.000356,CYT
-0.011575,-0.031123,0.007139,0.009143,0.008726,0.032711,0.029596,0.007945,CYT
0.013707,0.020467,-0.003428,-0.013295,-0.001124,0.007101,0.016546,0.006476,MIT
0.018676,-0.010136,-0.044859,-0.041346,0.030509,0.03139,-0.056363,-0.046804,ME1
0.104214,-0.057472,0.098773,-0.129626,0.123127,-0.031222,-0.069009,0.141924,ME3
0.053242,-0.067093,0.044783,-0.008627,-0.004439,0.03806,-0.022704,-0.052285,ME3
0.01732,-0.005841,0.034303,-0.003744,-0.003514,0.004544,0.010361,-0.018774,NUC
0.024454,-0.014468,-0.003233,-0.016473,0.003321,0.015821,-0.002693,-0.018367,NUC
0.024941,-0.001381,0.017399,0.004084,-0.016094,0.020579,0.028894,0.020864,CYT
0.016374,0.009426,0.004512,-0.010391,0.000885,0.02535,0.005004,0.002825,NUC
-0.001619,0.011435,-0.02387,-0.018906,0.013229,0.00588,0.012399,-0.002919,NUC
0.001371,0.030887,-0.041476,-0.028985,0.021796,0.029026,-0.022948,-0.002076,VAC
0.023275,0.045846,0.033195,-0.03805,0.016787,0.015397,-0.039715,-0.049723,ME1
0.031431,0.027047,0.004906,-0.019823,-0.001938,0.027065,-0.01412,-0.00238,MIT
0.012124,0.013673,-0.016156,-0.022998,0.00295,-0.020579,0.024249,-0.010823,MIT
0.023192,0.013715,0.018246,-0.014899,0.000015,0.020394,-0.00048,-0.009728,CYT
0.037799,0.019305,0.037225,-0.02622,0.005296,0.032835,-0.037635,-0.038072,ME2
-0.032593,-0.035283,-0.033447,-0.014856,0.025094,-0.040814,0.059765,-0.026224,CYT
0.012481,-0.00865,0.005267,-0.006036,0.003841,0.031829,0.005043,-0.00083,NUC
0.020769,-0.019704,-0.020195,-0.009994,0.000701,0.022972,0.005357,0.001125,NUC
0.031068,0.013217,-0.03772,-0.019285,-0.003628,0.022922,-0.0073,0.014444,NUC
0.007921,-0.028918,-0.007713,-0.008043,0.007426,0.016448,0.015754,-0.010415,NUC
0.003649,-0.014776,0.006969,-0.014865,0.007354,-0.019241,0.031957,-0.027267,NUC
0.020255,-0.000344,0.051903,-0.001072,-0.008173,0.012443,0.024944,-0.00995,NUC
0.028248,0.011224,0.008076,-0.013406,-0.005725,0.01238,0.002619,-0.003949,NUC
0.02155,0.0003,-0.00272,-0.004223,-0.011058,0.004935,0.027782,0.013736,NUC
0.001438,0.03228,-0.000802,-0.010775,0.00675,0.028503,0.007643,0.014625,CYT
0.03649,-0.011781,-0.007657,-0.007147,-0.009818,0.032282,-0.00157,0.008736,NUC
0.052986,0.01618,-0.031478,-0.016655,-0.021619,0.013784,0.001276,0.024612,NUC
0.069323,-0.01791,0.030596,-0.023547,-0.020079,-0.008949,-0.005361,-0.041433,ME3
0.009716,-0.013237,-0.033995,-0.013469,0.008929,0.024558,0.002592,0.002774,NUC
0.00701,0.020211,-0.016255,-0.007005,0.000131,0.01906,0.010575,0.020193,NUC
0.027403,-0.021298,-0.038455,-0.00519,-0.004584,0.033397,-0.008855,0.015366,CYT
0.045386,-0.045514,-0.00096,-0.015194,0.000003,0.03563,-0.02994,-0.032269,ME3
-0.01659,0.035753,-0.006035,-0.027973,0.031281,0.02031,-0.012985,-0.022106,ME2
0.051037,0.009792,-0.010038,-0.03396,-0.005996,-0.008797,-0.017995,-0.030905,ME3
-0.008135,-0.032018,0.01522,0.012121,-0.006207,-0.010387,0.077576,0.013835,NUC
-0.010925,0.010269,0.065277,0.00066,0.014821,0.042349,0.009332,-0.015835,CYT
0.056293,-0.015481,0.023482,-0.020663,-0.014433,-0.002799,-0.001798,-0.033413,ME3
0.02103,0.01591,-0.011634,-0.012484,-0.003361,0.014508,0.002452,0.008086,NUC
0.059502,0.015595,-0.056599,-0.026715,-0.015277,0.023611,-0.025128,0.018621,NUC
-0.000939,-0.027276,-0.039641,-0.004622,0.014566,0.041928,-0.007521,0.007084,NUC
0.051821,0.010406,0.035813,-0.020159,-0.007342,0.033944,-0.030614,-0.025613,MIT
0.08929,-0.017766,0.027957,-0.012109,-0.038422,0.012927,-0.005679,-0.009534,MIT
0.011357,0.012794,0.009817,-0.014879,0.005598,0.01517,0.006826,-0.008822,CYT
-0.005719,0.006467,-0.031874,-0.022361,0.020594,0.010576,0.001346,-0.010704,CYT
0.101762,-0.034361,0.025719,-0.020727,-0.035543,0.010632,-0.024206,-0.033383,ME3
0.105612,-0.051247,0.034429,-0.017275,-0.035838,0.018892,-0.028302,-0.040031,ME3
0.025801,0.007878,0.005376,-0.012599,-0.008808,-0.002506,0.023381,-0.000243,CYT
0.019595,-0.020392,-0.026046,-0.004205,-0.005405,0.012081,0.015114,0.010599,NUC
0.058536,-0.013172,0.026861,-0.012659,-0.018802,0.018595,-0.005276,-0.01605,ME3
0.033051,-0.012232,0.001134,-0.0114,-0.004219,0.02827,-0.004006,-0.005436,CYT
-0.040929,-0.107711,-0.028412,-0.014257,0.058738,0.030248,-0.009796,-0.075271,NUC
-0.023508,-0.037595,-0.004261,0.000634,0.027798,0.050358,0.006011,-0.008699,NUC
0.014738,0.005345,-0.018036,-0.003418,-0.008008,0.014577,0.029007,0.027585,NUC
0.014959,0.045831,0.018557,-0.009118,-0.005637,0.022142,0.014465,0.019706,NUC
0.002994,0.000294,-0.031184,-0.013002,0.013873,0.039812,-0.00687,0.008468,NUC
0.054062,0.007857,0.000153,-0.025404,-0.013031,0.000498,-0.010596,-0.018137,ME3
0.020594,0.03517,0.004009,-0.01281,-0.001167,0.037551,-0.006683,0.015095,CYT
-0.01296,-0.009797,-0.00463,-0.012843,0.01921,0.004988,0.020951,-0.017514,MIT
0.010568,-0.024882,0.014113,0.000529,-0.001791,0.01247,0.027693,-0.003947,NUC
0.02998,-0.015216,0.021246,-0.011145,-0.001973,0.022857,-0.000572,-0.018953,NUC
0.001505,0.004745,0.006652,-0.001275,-0.000657,0.012132,0.033857,0.013423,NUC
-0.005447,-0.045082,-0.022491,-0.005043,0.023564,0.058409,-0.009532,-0.007728,CYT
-0.005447,-0.045082,-0.022491,-0.005043,0.023564,0.058409,-0.009532,-0.007728,CYT
0.015835,0.012544,0.018938,-0.009381,-0.000029,0.022272,0.0087,-0.001427,CYT
0.010799,0.017017,0.001807,-0.013079,0.006646,0.028177,-0.005202,-0.000881,NUC
0.027864,-0.025799,0.007129,-0.012251,0.000372,0.017854,0.000053,-0.021309,NUC
0.02037,0.000748,-0.002698,-0.014049,-0.000424,0.008409,0.008085,-0.006726,NUC
-0.006985,0.024656,-0.016739,-0.026832,0.021068,0.000491,0.003922,-0.017556,EXC
-0.00977,-0.01414,-0.037648,-0.034812,0.039931,0.019225,-0.029578,-0.047275,EXC
0.046864,0.009949,-0.020452,-0.019522,-0.01458,0.008332,-0.000192,0.006671,NUC
-0.035145,-0.017617,-0.015997,-0.228572,-0.192536,0.041726,-0.02757,0.049497,POX
0.038372,-0.009831,-0.019139,-0.005228,-0.017729,0.013303,0.015659,0.019352,NUC
0.028249,-0.006132,0.021549,-0.0103,0.000899,0.041305,-0.013272,-0.01231,NUC
