@relation 'yeast-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M7-C'

@attribute -0.706mcg-0.597gvh-0.333mit+0.132alm+0.129nuc... numeric
@attribute -0.93mit+0.221mcg+0.218gvh-0.177alm+0.084vac... numeric
@attribute -0.974nuc+0.153alm-0.104gvh-0.087vac-0.086mit... numeric
@attribute 0.622alm+0.591mcg-0.475gvh+0.153nuc-0.093mit... numeric
@attribute -0.713alm-0.6gvh+0.319mcg+0.136vac+0.081mit... numeric
@attribute '-0.998pox-0.047vac-0.047nuc-0.014mit+0.01 alm...' numeric
@attribute '0.97 vac+0.18 alm+0.129erl-0.065nuc+0.046mit...' numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
-0.021515,0.160804,-0.030428,0.050753,0.028493,0.006608,0.023306,CYT
-0.021515,0.160804,-0.030428,0.050753,0.028493,0.006608,0.023306,CYT
-0.051352,0.094681,0.017528,0.120358,-0.062908,0.013135,-0.05034,CYT
-0.030249,0.078625,-0.02061,0.120876,0.000152,0.007254,0.030547,CYT
-0.030249,0.078625,-0.02061,0.120876,0.000152,0.007254,0.030547,CYT
0.014878,0.068404,0.166328,-0.069663,-0.063714,0.015569,0.012556,CYT
0.078894,0.047461,0.123478,-0.10529,-0.099682,0.014824,-0.036508,CYT
0.075644,-0.282067,0.029079,0.028476,-0.106038,0.011692,-0.095993,CYT
-0.115234,-0.12427,0.15998,0.248632,0.061445,0.021031,-0.066956,CYT
-0.115234,-0.12427,0.15998,0.248632,0.061445,0.021031,-0.066956,CYT
0.059566,-0.244949,0.17964,0.072416,-0.003298,0.012791,0.075646,CYT
-0.043793,-0.015259,0.173748,0.077269,0.030058,0.017585,-0.002076,CYT
-0.187056,0.062168,0.035978,-0.023714,-0.012364,0.013171,-0.077934,CYT
-0.187056,0.062168,0.035978,-0.023714,-0.012364,0.013171,-0.077934,CYT
0.21558,0.043412,0.105892,0.154727,-0.056374,0.016124,-0.019149,CYT
0.216026,0.041731,0.107631,0.156347,-0.059099,0.017065,-0.038557,CYT
-0.027788,0.006191,0.057441,0.065413,0.068271,0.010294,0.020105,CYT
0.123281,-0.01388,0.180757,-0.039322,-0.011474,0.016327,-0.001189,CYT
0.099553,-0.085536,0.080904,0.026296,-0.081953,0.012923,-0.030221,CYT
0.099553,-0.085536,0.080904,0.026296,-0.081953,0.012923,-0.030221,CYT
0.171164,-0.243411,0.158952,0.058256,-0.066636,0.020333,-0.128489,CYT
0.171164,-0.243411,0.158952,0.058256,-0.066636,0.020333,-0.128489,CYT
0.049543,-0.648522,0.322157,0.203027,-0.03602,0.029918,-0.175085,CYT
0.139608,-0.722197,0.35394,0.298886,-0.217392,0.034922,-0.222044,CYT
0.139608,-0.722197,0.35394,0.298886,-0.217392,0.034922,-0.222044,CYT
-0.013373,-0.153714,0.051462,0.065383,0.146713,0.009185,0.002825,CYT
0.00615,-0.096248,0.054861,0.069316,0.144566,0.00911,0.019488,CYT
-0.065078,-0.220249,0.051318,0.056525,0.030936,0.009585,-0.007982,CYT
0.217411,-0.009292,-0.101201,0.027404,-0.040683,0.002444,-0.005512,CYT
0.076222,0.061367,0.084071,0.061435,-0.05027,0.01473,-0.034584,CYT
0.027049,0.162866,0.05593,-0.045979,-0.024206,0.009299,0.041686,CYT
-0.157624,0.134646,0.033634,0.041937,0.001031,0.003203,0.18277,CYT
-0.153223,0.089067,0.036972,0.099856,0.033887,0.001731,0.227805,CYT
-0.217605,0.152204,0.021246,0.048899,0.063876,0.001822,0.200952,CYT
-0.375031,0.183547,0.01299,0.031517,-0.119561,0.002987,0.186835,CYT
0.024706,-0.104553,0.001842,-0.066351,0.006437,0.002671,0.074217,MIT
-0.035169,-0.002655,0.0477,-0.082646,-0.108944,0.009312,0.001611,NUC
-0.076339,0.102341,-0.04813,0.00709,-0.067324,0.005513,0.01468,NUC
-0.106736,-0.208893,0.021256,-0.10285,0.007897,0.00505,0.017901,MIT
0.151086,-0.004683,-0.069608,0.051078,0.102413,0.008146,-0.103187,CYT
0.049891,0.002591,0.085879,0.112421,-0.036047,0.014745,-0.027788,CYT
0.049891,0.002591,0.085879,0.112421,-0.036047,0.014745,-0.027788,CYT
0.176399,-0.022623,0.112281,-0.053716,-0.061295,0.015963,-0.080651,CYT
0.176399,-0.022623,0.112281,-0.053716,-0.061295,0.015963,-0.080651,CYT
0.045407,-0.091175,0.021386,0.03338,0.041534,0.007332,0.017993,CYT
0.110086,-0.003945,0.048644,0.054559,0.020612,0.010936,-0.011217,CYT
0.110086,-0.003945,0.048644,0.054559,0.020612,0.010936,-0.011217,CYT
0.111678,0.07746,0.089278,0.043802,-0.13313,0.013034,0.015712,CYT
-0.04239,-0.153282,0.059046,-0.013284,-0.079812,0.007199,0.057618,CYT
-0.04239,-0.153282,0.059046,-0.013284,-0.079812,0.007199,0.057618,CYT
0.019084,0.056511,0.033607,-0.085554,-0.186888,0.011137,-0.043615,CYT
0.019308,0.055671,0.034476,-0.084744,-0.188251,0.011607,-0.053319,CYT
0.005612,-0.196343,0.14792,-0.103977,-0.020285,0.009764,0.065298,CYT
0.005612,-0.196343,0.14792,-0.103977,-0.020285,0.009764,0.065298,CYT
0.023195,0.074648,0.016283,0.057319,-0.077556,0.010735,-0.019641,CYT
-0.03977,0.039008,0.17184,0.05391,0.014674,0.01697,0.013582,CYT
0.008245,-0.00817,0.195451,0.063974,-0.096279,0.023868,-0.114724,CYT
0.11901,-0.052966,-0.270273,0.080297,-0.137298,-0.010071,0.098963,CYT
-0.089777,-0.088846,0.053318,0.028677,-0.09151,0.009434,0.024999,CYT
-0.089777,-0.088846,0.053318,0.028677,-0.09151,0.009434,0.024999,CYT
0.186925,-0.253536,-0.078963,0.098946,-0.009777,0.003798,-0.032073,CYT
0.186925,-0.253536,-0.078963,0.098946,-0.009777,0.003798,-0.032073,CYT
-0.042067,0.147021,-0.191001,0.08364,-0.054558,0.002251,-0.057608,NUC
0.115818,-0.082155,0.075802,0.017019,0.027828,0.013632,-0.066535,NUC
0.158642,0.126456,0.028585,0.031742,-0.075291,0.009596,0.018446,NUC
0.087692,-0.01194,0.033694,0.095356,-0.006357,0.010947,-0.015571,CYT
0.125352,-0.175636,0.066795,-0.023971,0.035057,0.010882,-0.043118,CYT
-0.008708,0.197893,0.055913,-0.010422,0.078955,0.013754,-0.054336,ME3
0.046173,-0.03902,0.01597,0.052019,0.062464,0.009154,-0.018681,CYT
0.28998,-0.111429,-0.174503,0.084898,0.050576,-0.002636,0.010877,CYT
-0.422953,0.137834,0.003846,-0.05651,-0.084942,0.010444,-0.035498,ME1
-0.049763,0.133128,0.065217,0.056866,-0.025094,0.01363,-0.019128,CYT
0.071238,0.038404,-0.394431,0.058878,-0.001746,-0.01241,-0.002411,CYT
-0.286892,-0.032662,-0.075187,-0.391912,-0.236776,-0.000016,-0.010872,MIT
0.041062,0.104594,0.07408,0.087423,0.048529,0.012636,0.009195,CYT
0.098343,0.073754,0.038938,-0.155517,0.111788,0.00734,0.001943,ME3
-0.126101,-0.192135,0.022176,-0.059079,0.03197,0.004495,0.046663,MIT
0.059359,0.059436,0.065478,0.005962,-0.036635,0.008579,0.068345,NUC
-0.239545,-0.232099,0.011435,-0.077619,-0.03664,0.005681,0.003598,MIT
-0.129545,-0.291708,0.037409,0.009874,-0.008285,0.008192,-0.013227,MIT
-0.231769,-0.221122,-0.002624,-0.142264,0.029865,0.003724,0.007458,MIT
-0.124684,-0.22237,0.016387,-0.110406,-0.005513,0.003315,0.049731,MIT
0.102536,0.069828,0.068347,0.016168,0.032234,0.00894,0.060217,CYT
-0.037972,0.105985,-0.101508,0.068826,0.022928,0.003146,0.013252,CYT
-0.324125,0.189273,0.035824,0.122687,0.021628,0.012932,-0.004207,ME1
-0.043211,0.086753,0.04221,-0.025274,0.054084,0.007861,0.046379,ME2
0.137366,0.115585,0.094254,0.098549,0.010828,0.015702,-0.03203,CYT
0.1871,0.080568,0.079248,-0.004709,-0.000128,0.009553,0.055,CYT
-0.022743,0.142303,0.030696,0.023705,-0.032905,0.009476,0.026535,CYT
0.096715,0.051683,0.076964,0.050072,-0.030209,0.009825,0.063591,CYT
0.160494,0.020583,0.029044,-0.061804,-0.0417,0.006736,0.035744,CYT
-0.064541,0.15017,0.050043,-0.004479,0.013711,0.011296,-0.002296,CYT
0.049526,0.073495,0.055275,-0.039705,0.034061,0.016886,0.016051,ME2
-0.067552,0.083241,-0.014097,-0.134866,-0.143258,0.004597,0.038725,CYT
-0.053488,0.079993,0.030337,-0.076705,0.154249,0.009502,-0.032904,ME2
0.115615,0.140299,0.067995,-0.059334,-0.012386,0.011897,-0.016427,CYT
0.019627,-0.051185,0.053058,-0.036464,-0.035089,0.007735,0.041795,CYT
0.014324,0.107703,-0.019868,0.068134,-0.042028,0.00649,0.040796,CYT
-0.04768,0.030161,0.02143,-0.123633,0.135835,0.006287,0.009895,ME3
0.11422,0.019709,0.073417,0.035497,0.052657,0.010982,0.013525,CYT
-0.192884,0.084626,0.008696,-0.176007,-0.006371,0.008057,-0.035023,ME3
0.01064,0.089058,-0.006514,-0.036559,0.151738,0.007575,-0.021744,ME3
-0.172616,0.223798,-0.023186,-0.057805,0.036271,0.007893,-0.015358,ME3
0.15302,0.036261,0.078117,0.026243,-0.006531,0.008946,0.071383,CYT
-0.030342,0.154129,0.026678,-0.23694,-0.081118,0.00815,-0.019976,ME2
0.175507,0.065582,-0.020032,-0.049421,0.024977,0.005884,-0.000585,ME2
-0.064444,0.093572,0.064247,0.070852,-0.052268,0.011971,0.019026,CYT
0.027831,0.022705,-0.103766,-0.002287,-0.016198,0.000761,0.031571,CYT
0.26122,-0.036321,-0.135133,0.151299,-0.036437,0.004149,-0.056383,CYT
0.019252,0.004559,-0.011749,-0.002748,-0.046485,0.005044,0.04544,MIT
-0.432065,0.044095,0.002881,-0.062621,-0.038759,0.01372,-0.135634,ME1
-0.015348,0.204893,0.008916,-0.067645,0.043599,0.012098,0.086271,ME3
0.17628,-0.016353,0.025992,-0.039539,0.211344,0.012831,-0.135254,ME3
0.17901,-0.030012,-0.690749,0.124411,0.048892,-0.026855,-0.032607,NUC
0.000804,-0.029521,0.002465,-0.031129,0.012406,0.008697,-0.042019,NUC
0.309061,0.045474,-0.062999,0.019675,-0.012348,0.002939,0.031488,CYT
0.039222,0.06776,0.035486,0.013687,-0.014705,0.009522,0.011446,NUC
-0.105848,-0.059212,0.049066,0.009113,-0.081921,0.009857,0.008633,NUC
-0.303951,0.116869,0.029733,-0.001225,-0.125858,0.011634,-0.018274,VAC
-0.39609,0.108057,-0.084401,0.010534,0.123429,0.00282,0.027712,ME1
-0.073654,0.147279,0.042313,-0.040114,0.001376,0.009249,0.02615,MIT
-0.077988,-0.163799,0.035331,-0.055406,-0.044148,0.005668,0.047184,MIT
-0.009893,0.058659,0.052019,-0.002714,0.041042,0.009434,0.02381,CYT
-0.18164,0.156292,-0.02622,-0.011463,0.134607,0.007197,-0.009558,ME2
-0.026853,-0.478371,0.029183,0.053163,-0.077988,0.007471,-0.02269,CYT
0.090555,0.048071,0.0071,0.041148,-0.006603,0.009782,-0.027496,NUC
0.090258,-0.006109,0.030748,-0.030753,-0.05672,0.010864,-0.049992,NUC
-0.029489,0.102614,0.049917,-0.094145,-0.117613,0.010452,-0.006907,NUC
0.089011,-0.096485,0.073649,0.014024,-0.014558,0.012903,-0.050506,NUC
0.021538,-0.249055,-0.037174,0.016299,0.031449,0.003447,0.005468,NUC
0.207441,-0.020333,-0.040547,0.060092,0.112419,0.003309,0.043189,NUC
0.052812,0.042725,-0.17269,-0.008756,-0.000121,-0.002069,0.011324,NUC
0.204221,-0.03039,-0.130115,-0.007029,-0.05286,-0.000823,0.022546,NUC
-0.03009,0.117926,0.035555,0.058037,-0.062374,0.009308,0.045829,CYT
0.160486,0.095719,-0.014594,-0.048484,-0.034281,0.00816,-0.035363,NUC
0.100562,0.108777,0.05288,-0.165484,-0.105459,0.00794,0.029076,NUC
0.070288,-0.09255,0.026533,-0.169804,0.159289,0.005332,-0.003252,ME3
-0.001511,-0.003067,0.065056,-0.016987,-0.097774,0.013313,-0.0528,NUC
0.080088,0.085684,-0.361927,0.067171,-0.122208,-0.010006,0.003688,NUC
0.177664,0.103884,-0.491885,0.010128,-0.145566,-0.012703,-0.109923,CYT
0.063072,0.040287,-0.171986,-0.049781,0.053763,0.003662,-0.140419,ME3
-0.351406,0.038217,0.026898,0.089862,-0.028626,0.010485,0.011561,ME2
-0.150407,-0.036476,-0.110824,-0.148607,0.023145,-0.000252,-0.005876,ME3
0.404396,-0.268746,0.124933,0.071176,-0.011612,0.010652,0.041881,NUC
0.059435,0.09067,-0.004691,0.204343,0.129798,0.008959,0.022286,CYT
0.063674,-0.077023,0.035334,-0.128982,0.121036,0.006711,-0.005535,ME3
0.047198,0.069218,-0.306532,0.011668,-0.077867,-0.007839,-0.001198,NUC
-0.046493,0.17222,0.034079,-0.210051,-0.147677,0.009331,-0.020116,NUC
0.078015,0.065649,-0.378478,0.094296,-0.146615,-0.00477,-0.132201,NUC
-0.034116,0.170205,-0.012454,-0.054318,0.124298,0.00722,-0.007898,MIT
0.280301,0.066949,0.053989,-0.209018,0.117853,0.007033,0.003274,MIT
-0.034066,0.008658,0.053487,0.019501,0.012415,0.009609,0.023266,CYT
-0.178894,-0.053398,-0.006539,0.022866,-0.091791,0.008791,-0.026655,CYT
0.195247,0.030227,0.034383,-0.25731,0.163868,0.007227,-0.048117,ME3
0.249871,0.032317,0.042245,-0.248815,0.202023,0.008938,-0.081074,ME3
0.0912,-0.061672,0.057142,-0.049877,-0.000229,0.007134,0.049129,CYT
0.203558,-0.030003,-0.363733,0.010627,-0.109168,-0.009193,-0.060552,NUC
0.155312,0.045718,0.054895,-0.106173,0.103032,0.008986,-0.007775,ME3
0.083935,0.055006,0.063731,-0.044725,0.010563,0.011865,-0.032397,CYT
-0.160652,-0.332364,-0.039843,0.173037,0.024433,0.01731,-0.28183,NUC
0.057474,-0.004639,0.038498,0.166255,-0.030926,0.016299,-0.108543,NUC
0.181867,0.011847,0.044027,-0.015446,-0.10545,0.008518,0.030641,NUC
0.039194,0.142899,0.064506,0.027809,-0.019806,0.00802,0.100462,NUC
-0.054123,0.096825,0.066932,0.024152,-0.108536,0.014594,-0.047663,NUC
-0.024753,0.010972,-0.062138,-0.136669,0.030817,0.002038,0.00764,ME3
-0.020348,0.205317,0.059704,0.007351,-0.037719,0.010566,0.04335,CYT
-0.045738,-0.144496,0.011823,0.076784,-0.019965,0.008975,-0.019191,MIT
0.230557,-0.086958,-0.119381,0.058515,0.013104,0.001908,-0.025165,NUC
0.079087,0.006445,0.061195,-0.01638,0.075783,0.011164,-0.025031,NUC
0.163849,-0.032604,-0.003843,0.061364,-0.03941,0.006135,0.037,NUC
0.023636,0.042429,0.197241,0.070613,-0.048825,0.025056,-0.134606,CYT
0.023636,0.042429,0.197241,0.070613,-0.048825,0.025056,-0.134606,CYT
0.050954,0.055398,0.035328,0.02982,0.023136,0.008702,0.029168,CYT
-0.031153,0.103825,-0.14899,0.053788,-0.031266,0.0014,-0.004788,NUC
0.075634,-0.043037,-0.008808,-0.022994,0.045129,0.008366,-0.053932,NUC
0.034204,-0.024651,-0.09257,-0.011358,-0.018043,0.002406,-0.004086,NUC
-0.250715,-0.068356,0.02917,0.025787,-0.050688,0.008502,0.021311,EXC
-0.399755,-0.084422,0.017377,0.026775,-0.040819,0.013772,-0.114837,EXC
0.041126,0.046012,0.044811,-0.139536,-0.054958,0.007767,0.017391,NUC
0.044835,0.101039,0.088654,-0.178277,-0.173215,-0.821632,0.02147,POX
0.240654,0.023813,-0.139717,-0.070631,-0.084274,-0.000152,-0.013335,NUC
0.04615,0.121431,0.064499,0.009377,0.062791,0.012914,-0.031638,NUC
0.240641,0.035558,0.081284,-0.006066,0.113941,0.01179,-0.015939,NUC
0.133006,-0.152766,-0.319223,0.075552,-0.158748,-0.012406,0.075673,NUC
0.014014,0.07271,0.060042,-0.053865,-0.105389,0.010911,-0.000704,NUC
-0.083231,0.076633,-0.071483,-0.16643,0.004769,0.001698,0.010895,NUC
-0.044802,0.061204,-0.033667,0.039632,0.057728,0.009235,-0.064865,NUC
-0.165985,0.049405,0.061821,0.173836,0.001756,0.012701,0.021086,NUC
0.09817,0.069785,-0.170517,0.074202,0.014967,0.002066,-0.055804,NUC
0.476044,-0.041255,-0.177061,0.064466,0.107522,-0.003424,0.020008,NUC
-0.053756,-0.064074,-0.193619,-0.011376,-0.093795,-0.004194,0.028565,NUC
0.132683,0.049436,0.087136,0.135739,0.080315,0.011216,0.057489,NUC
0.029574,0.040552,0.059898,0.00324,0.005782,0.009515,0.032377,NUC
-0.037322,0.115899,-0.026465,-0.101762,-0.00205,0.003105,0.059396,NUC
-0.093948,0.181442,0.058223,0.03138,-0.075362,0.012311,0.010078,NUC
0.00207,0.046491,0.075033,0.067356,-0.001889,0.016612,-0.092661,NUC
0.135452,-0.024865,0.024739,0.071384,0.095497,0.007161,0.04087,NUC
0.136182,-0.076643,0.05808,0.192799,0.090472,0.013263,-0.032056,NUC
0.1236,-0.100763,-0.031308,-0.090494,-0.082613,0.002174,0.043059,NUC
0.311155,-0.019225,-0.019643,-0.05768,0.015167,0.008403,-0.08018,NUC
0.015213,0.107284,0.065114,0.033764,0.052357,0.013514,-0.037838,ME3
-0.013038,0.061703,-0.242437,0.174104,-0.059996,-0.004331,0.044907,CYT
0.016217,0.039225,-0.085244,0.017816,-0.034744,0.005501,-0.045199,CYT
0.041016,0.014452,-0.125558,0.168244,0.136463,0.002754,-0.006701,CYT
0.029694,0.117343,-0.442805,0.079374,-0.00635,-0.011884,-0.052866,CYT
0.004481,0.107366,-0.104082,0.038461,-0.077673,0.002463,0.025216,CYT
0.018005,0.077431,0.013915,0.038115,0.011062,0.008471,0.016688,CYT
0.029013,0.062865,0.014299,0.026171,0.004139,0.008605,0.00812,CYT
0.005715,-0.002217,0.008305,0.019693,0.009823,0.007596,0.011322,CYT
0.018228,0.07659,0.014785,0.038925,0.009699,0.008941,0.006984,CYT
0.013228,0.16036,-0.013924,0.105753,0.030479,0.010446,-0.030766,CYT
0.013228,0.16036,-0.013924,0.105753,0.030479,0.010446,-0.030766,CYT
0.173736,0.079028,0.061555,0.10957,-0.058218,0.012287,0.009708,NUC
-0.077876,-0.174463,0.038201,-0.025017,0.027091,0.008264,-0.009448,MIT
0.075247,-0.058457,-0.153801,0.023126,-0.004605,0.000134,-0.024998,CYT
0.209021,0.09483,-0.226837,0.00231,-0.00298,-0.001858,-0.053635,NUC
0.180192,0.035428,0.065999,-0.16586,-0.314759,0.021459,-0.266609,NUC
0.10449,0.094797,0.040478,-0.174484,0.194092,0.01321,-0.143831,ME3
0.22119,0.082344,0.041234,-0.280497,0.157109,0.011298,-0.133224,ME3
-0.236924,-0.056983,0.028061,0.070889,0.021255,0.005636,0.095324,EXC
0.110318,-0.009451,0.061883,0.030598,0.168558,0.008957,0.029025,ME3
0.091754,0.06151,0.057209,-0.029044,0.094156,0.008866,0.027301,ME3
-0.463788,0.030223,-0.031963,0.011322,-0.04787,0.011764,-0.110936,EXC
0.108596,0.011452,-0.016825,-0.02718,-0.09631,0.006914,-0.00926,NUC
0.158172,-0.139701,-0.146788,-0.169141,0.184054,-0.003018,-0.036386,ME3
-0.013124,0.121243,0.024059,-0.211001,-0.029974,0.004923,0.048983,ME3
0.194613,-0.089957,0.108587,0.068078,-0.083303,0.020434,-0.162948,CYT
-0.006016,0.089638,-0.044176,-0.072496,0.020049,0.006501,-0.040945,ME3
0.2167,0.006961,-0.100906,-0.040695,-0.080096,0.000194,0.033392,CYT
-0.429493,0.130457,-0.115122,0.011163,0.119428,0.003806,-0.027841,ME1
0.129475,0.023857,0.029549,0.037599,0.011468,0.01008,-0.015016,CYT
0.025799,0.053511,-0.103812,-0.033293,-0.078432,0.000703,0.034824,NUC
-0.089704,-0.048278,0.018638,-0.166715,0.016846,0.006931,-0.02245,ME3
-0.092442,-0.366528,0.137565,0.125401,-0.014279,0.011982,0.043877,MIT
0.372661,-0.157775,0.096911,0.155135,-0.034497,0.011355,0.038863,MIT
-0.117841,0.152434,-0.377568,0.111268,-0.099943,-0.006901,-0.058481,NUC
0.087566,0.016226,0.042826,-0.157142,0.035443,0.008069,-0.013046,ME3
0.008304,-0.029392,-0.148078,0.026207,-0.080653,-0.000486,0.012308,NUC
0.201739,-0.022953,0.068621,-0.05416,0.038567,0.007436,0.054057,CYT
0.005054,0.172762,0.046475,-0.025414,0.186309,0.012152,-0.04832,VAC
-0.171495,0.028455,0.019339,-0.084544,0.011328,0.006645,0.026927,NUC
-0.354121,0.150251,-0.075194,-0.027943,-0.091077,0.005921,-0.018702,EXC
-0.365282,0.146823,0.014168,-0.040062,-0.087204,0.011056,-0.032249,EXC
-0.31427,0.134174,0.03935,0.069955,-0.133836,0.01256,-0.002167,EXC
0.058051,0.068914,0.086333,0.158422,0.043742,0.013468,0.020247,NUC
0.190746,0.013797,0.103672,0.084939,-0.086863,0.01503,-0.018916,CYT
-0.044717,0.061069,0.055093,-0.011458,-0.08369,0.009836,0.02921,CYT
0.245019,-0.017139,-0.469831,0.157221,-0.042786,-0.017604,0.043761,CYT
0.141752,-0.101806,0.057944,-0.008865,0.18546,0.008172,0.011704,ME3
0.111506,0.094013,0.071555,-0.018169,-0.057988,0.009291,0.058049,CYT
0.403618,0.138962,0.015839,-0.050162,0.035252,0.01134,-0.080336,CYT
0.157311,-0.115177,0.057077,-0.175638,-0.036699,0.011149,-0.091424,CYT
0.125775,-0.238683,0.028262,0.018356,0.035112,0.006965,0.002709,CYT
-0.134745,-0.080949,-0.027547,0.058524,-0.003317,0.004375,0.046641,MIT
0.183386,-0.120969,-0.067883,0.074967,0.275519,0.006085,-0.083498,NUC
0.060601,0.0534,0.024288,-0.000481,0.005253,0.008656,0.008324,NUC
0.11996,0.081531,-0.330473,0.164377,0.03744,-0.006111,-0.036311,NUC
0.217219,0.027771,-0.287707,0.126465,-0.072943,-0.005843,-0.003224,NUC
0.062253,0.085704,0.019735,-0.060489,-0.086208,0.006328,0.053213,NUC
-0.379912,0.139157,-0.016602,-0.101982,0.129102,0.005819,0.0116,ME1
0.144702,0.053978,-0.038675,-0.176066,0.004535,0.005833,-0.060118,ME3
-0.159954,0.11903,0.010183,0.003991,-0.035684,0.008803,0.011915,CYT
0.191531,0.054943,0.045316,-0.185051,0.134364,0.007392,-0.009114,ME3
-0.009909,0.114139,-0.038847,-0.097016,-0.115315,0.006579,-0.026196,NUC
0.02029,-0.113477,-0.087313,-0.002537,0.055415,0.003652,-0.046025,CYT
0.0105,0.04507,0.020986,-0.023017,0.037225,0.007506,0.021528,CYT
-0.014745,0.10896,0.06276,0.089166,0.106274,0.011956,0.008765,CYT
0.051954,0.061506,0.067787,0.033192,0.016032,0.010813,0.022763,CYT
-0.062833,0.071264,0.054051,0.028139,0.039988,0.012697,-0.036448,CYT
0.11196,0.029839,0.021649,-0.056553,-0.00957,0.006706,0.029099,CYT
0.021577,0.008371,0.061463,0.009109,-0.002999,0.010592,0.00644,CYT
-0.113295,-0.129861,0.037884,0.031321,0.067589,0.007715,0.025283,CYT
-0.023802,-0.172876,0.051532,0.085663,0.134226,0.007878,0.037921,CYT
-0.15685,-0.136228,0.032309,0.027722,0.045831,0.006979,0.037028,CYT
0.054241,0.120164,-0.040194,0.021036,-0.036624,0.006382,0.00395,NUC
0.132343,0.06035,0.082567,0.05499,-0.000862,0.011498,0.030296,NUC
-0.009589,0.157235,0.068214,0.101988,0.090912,0.013276,-0.001762,CYT
-0.009589,0.157235,0.068214,0.101988,0.090912,0.013276,-0.001762,CYT
0.014283,-0.080322,-0.15895,0.070012,0.01214,-0.001455,0.016881,CYT
-0.017605,-0.061842,-0.122189,0.072425,-0.007527,-0.000669,0.051069,CYT
-0.218616,0.093203,0.015809,-0.147761,-0.117721,0.007783,0.001958,NUC
-0.006237,0.056474,-0.117832,0.150706,-0.088636,0.0036,0.008367,NUC
-0.06999,0.186329,-0.040719,0.103658,-0.070713,0.007712,0.016552,NUC
-0.079289,0.145521,-0.058537,-0.007169,-0.13536,0.003076,0.06861,NUC
0.077179,0.085952,-0.026295,0.017263,-0.204671,0.007165,0.011151,NUC
0.155178,0.073351,-0.165673,0.079608,0.037858,0.000991,-0.026592,NUC
0.424302,0.018715,-0.410891,0.151874,0.085511,-0.012445,-0.017987,NUC
0.09133,0.050788,0.076487,0.007401,-0.091515,0.011021,0.027935,CYT
-0.105464,-0.116827,0.041547,0.00687,-0.033352,0.007181,0.046587,CYT
0.286629,0.00627,0.097755,0.02274,-0.001347,0.0118,0.017434,CYT
0.150363,0.015906,0.076169,-0.030415,-0.000043,0.013285,-0.05395,CYT
0.211528,-0.0853,0.086061,0.027689,-0.044856,0.008214,0.079323,CYT
0.150363,0.015906,0.076169,-0.030415,-0.000043,0.013285,-0.05395,CYT
0.067985,0.060391,-0.336723,0.070218,-0.143145,-0.005568,-0.069924,CYT
0.272952,-0.007741,-0.028755,0.009992,0.022397,0.00625,-0.017769,CYT
0.333521,0.013735,0.034222,-0.009446,0.057771,0.008435,0.001465,CYT
0.112304,-0.022849,-0.090074,0.020198,-0.053513,-0.000436,0.076132,CYT
0.04456,0.093262,0.054537,-0.054225,-0.043378,0.007004,0.080307,CYT
0.038143,0.097125,0.051762,-0.06059,-0.04665,0.005997,0.099715,CYT
-0.33587,0.091055,0.011767,0.011084,0.023538,0.007465,0.043044,ME1
0.068817,0.086969,0.064937,-0.066723,-0.09545,0.011062,-0.002524,CYT
-0.397259,0.149908,-0.001895,-0.032692,-0.006792,0.005407,0.076207,ME1
-0.418883,0.172633,0.002228,-0.032832,-0.044524,0.008444,0.018533,ME1
-0.048876,0.14929,0.058693,0.031461,-0.015382,0.011532,0.015965,CYT
-0.10774,0.181649,0.046459,-0.05098,-0.111075,0.010922,0.006825,CYT
0.092532,0.110805,0.04563,0.027864,-0.015086,0.010496,0.011181,NUC
0.106385,-0.016086,0.05036,0.22525,0.051372,0.012149,0.009678,NUC
0.014316,0.030194,0.075725,0.070823,-0.05586,0.013349,-0.012441,NUC
0.185343,0.046192,-0.272072,0.059542,-0.034435,-0.004498,-0.0351,NUC
0.196691,0.035196,-0.39406,0.10544,0.035318,-0.012242,-0.000246,NUC
-0.010824,0.043928,0.067578,0.037787,-0.031752,0.013756,-0.041202,NUC
-0.048721,-0.143526,-0.108436,-0.058752,0.061455,0.000203,-0.012013,VAC
0.036504,-0.021427,0.052469,-0.04825,0.00162,0.008376,0.023507,CYT
0.348007,-0.03365,0.100585,-0.011681,0.032846,0.013227,-0.03535,CYT
0.059469,0.043651,0.084767,0.048735,-0.030574,0.018843,-0.13826,CYT
0.162354,0.031262,0.082339,0.038011,0.022089,0.011396,0.018917,CYT
0.129622,-0.02811,0.105259,0.129309,-0.176422,0.013775,0.029497,CYT
0.163435,0.00496,0.106631,0.112839,-0.18514,0.012654,0.057796,CYT
-0.121478,0.021957,0.052475,0.06768,-0.000431,0.011667,-0.004833,CYT
0.026735,-0.013645,-0.122716,0.068631,0.051761,0.004544,-0.071693,CYT
0.16442,0.090506,-0.093605,-0.003053,-0.012098,0.002524,0.00919,CYT
0.017967,-0.177005,-0.563735,0.07833,0.136717,-0.021261,-0.048236,ME3
-0.115702,-0.214755,-0.311283,0.026558,0.103171,-0.008626,-0.045064,ME3
0.11048,0.078637,0.043145,0.048395,0.072938,0.009454,0.02407,NUC
0.014142,-0.028497,-0.100572,0.062748,0.026881,0.000648,0.045471,MIT
-0.126951,0.082726,-0.000781,0.04772,-0.04764,0.007309,0.040288,CYT
